Column1,Column2,Column3,Column4
-205.922,-564.471,20.694,52.888
-206.103,-565.83,20.521,52.955
-206.27,-567.178,20.314,53.022
-206.419,-568.514,20.092,53.089
-206.551,-569.837,19.874,53.156
-206.669,-571.148,19.683,53.223
-206.781,-572.449,19.533,53.29
-206.889,-573.742,19.424,53.357
-206.991,-575.03,19.352,53.424
-207.085,-576.316,19.311,53.491
-207.194,-577.599,19.297,53.558
-207.32,-578.881,19.31,53.625
-207.459,-580.163,19.341,53.692
-207.61,-581.447,19.389,53.759
-207.762,-582.734,19.45,53.826
-207.915,-584.025,19.51,53.893
-208.071,-585.319,19.548,53.96
-208.213,-586.614,19.54,54.027
-208.337,-587.909,19.48,54.094
-208.445,-589.198,19.364,54.161
-208.539,-590.478,19.204,54.228
-208.628,-591.746,19.016,54.295
-208.713,-593.001,18.818,54.362
-208.792,-594.244,18.63,54.429
-208.863,-595.477,18.469,54.496
-208.927,-596.701,18.347,54.563
-209.005,-597.919,18.264,54.63
-209.099,-599.131,18.217,54.697
-209.205,-600.342,18.201,54.764
-209.321,-601.551,18.212,54.831
-209.444,-602.761,18.245,54.898
-209.553,-603.976,18.293,54.965
-209.643,-605.195,18.349,55.032
-209.72,-606.419,18.392,55.099
-209.786,-607.645,18.4,55.166
-209.842,-608.868,18.36,55.233
-209.897,-610.087,18.271,55.3
-209.966,-611.297,18.139,55.367
-210.047,-612.496,17.976,55.434
-210.138,-613.683,17.797,55.501
-210.21,-614.859,17.622,55.568
-210.262,-616.025,17.465,55.635
-210.321,-617.183,17.347,55.702
-210.389,-618.334,17.271,55.769
-210.446,-619.483,17.232,55.836
-210.49,-620.631,17.227,55.903
-210.546,-621.78,17.247,55.97
-210.592,-622.931,17.288,56.037
-210.622,-624.087,17.338,56.104
-210.669,-625.244,17.374,56.171
-210.725,-626.402,17.39,56.238
-210.769,-627.56,17.363,56.305
-210.799,-628.713,17.291,56.372
-210.818,-629.861,17.178,56.439
-210.85,-630.999,17.035,56.506
-210.871,-632.127,16.875,56.573
-210.876,-633.244,16.715,56.64
-210.898,-634.351,16.571,56.707
-210.928,-635.451,16.457,56.774
-210.944,-636.545,16.383,56.841
-210.948,-637.636,16.35,56.908
-210.943,-638.726,16.351,56.975
-210.93,-639.818,16.38,57.042
-210.927,-640.913,16.422,57.109
-210.916,-642.01,16.461,57.176
-210.891,-643.109,16.484,57.243
-210.878,-644.208,16.474,57.31
-210.853,-645.303,16.424,57.377
-210.81,-646.394,16.336,57.444
-210.756,-647.476,16.218,57.511
-210.718,-648.55,16.079,57.578
-210.668,-649.613,15.934,57.645
-210.598,-650.667,15.796,57.712
-210.515,-651.711,15.682,57.779
-210.439,-652.75,15.601,57.846
-210.369,-653.786,15.558,57.913
-210.285,-654.82,15.549,57.98
-210.185,-655.853,15.566,58.047
-210.071,-656.887,15.598,58.114
-209.943,-657.921,15.628,58.181
-209.8,-658.954,15.643,58.248
-209.64,-659.984,15.632,58.315
-209.463,-661.009,15.588,58.382
-209.269,-662.026,15.511,58.449
-209.062,-663.034,15.41,58.516
-208.846,-664.033,15.292,58.583
-208.623,-665.021,15.168,58.65
-208.395,-666,15.051,58.717
-208.163,-666.972,14.949,58.784
-207.927,-667.936,14.873,58.851
-207.686,-668.896,14.826,58.918
-207.442,-669.853,14.808,58.985
-207.193,-670.809,14.813,59.052
-206.938,-671.764,14.83,59.119
-206.679,-672.72,14.847,59.186
-206.415,-673.674,14.853,59.253
-206.146,-674.627,14.838,59.32
-205.888,-675.58,14.795,59.387
-205.638,-676.531,14.727,59.454
-205.375,-677.473,14.636,59.521
-205.1,-678.404,14.532,59.588
-204.817,-679.325,14.424,59.655
-204.529,-680.238,14.323,59.722
-204.227,-681.139,14.235,59.789
-203.914,-682.032,14.169,59.856
-203.593,-682.919,14.127,59.923
-203.291,-683.81,14.105,59.99
-203.005,-684.707,14.105,60.057
-202.697,-685.596,14.107,60.124
-202.367,-686.478,14.112,60.191
-202.022,-687.353,14.11,60.258
-201.665,-688.223,14.091,60.325
-201.301,-689.087,14.052,60.392
-200.929,-689.944,13.991,60.459
-200.551,-690.793,13.914,60.526
-200.167,-691.632,13.825,60.593
-199.778,-692.463,13.733,60.66
-199.376,-693.281,13.642,60.727
-198.964,-694.087,13.564,60.794
-198.543,-694.884,13.503,60.861
-198.113,-695.674,13.461,60.928
-197.676,-696.456,13.437,60.995
-197.231,-697.233,13.427,61.062
-196.777,-698.005,13.424,61.129
-196.33,-698.78,13.421,61.196
-195.872,-699.548,13.407,61.263
-195.399,-700.305,13.382,61.33
-194.91,-701.049,13.338,61.397
-194.408,-701.78,13.281,61.464
-193.896,-702.499,13.213,61.531
-193.376,-703.206,13.139,61.598
-192.848,-703.9,13.063,61.665
-192.314,-704.583,12.991,61.732
-191.771,-705.255,12.928,61.799
-191.217,-705.912,12.874,61.866
-190.651,-706.555,12.835,61.933
-190.076,-707.187,12.807,62
-189.49,-707.807,12.789,62.067
-188.895,-708.417,12.776,62.134
-188.291,-709.017,12.761,62.201
-187.678,-709.605,12.741,62.268
-187.053,-710.178,12.71,62.335
-186.417,-710.736,12.669,62.402
-185.774,-711.28,12.619,62.469
-185.123,-711.808,12.561,62.536
-184.466,-712.322,12.498,62.603
-183.803,-712.822,12.435,62.67
-183.131,-713.303,12.372,62.737
-182.452,-713.767,12.317,62.804
-181.767,-714.216,12.271,62.871
-181.076,-714.65,12.234,62.938
-180.378,-715.07,12.206,63.005
-179.672,-715.473,12.181,63.072
-178.959,-715.86,12.159,63.139
-178.239,-716.232,12.138,63.206
-177.514,-716.589,12.113,63.273
-176.785,-716.933,12.082,63.34
-176.05,-717.258,12.042,63.407
-175.311,-717.567,11.997,63.474
-174.57,-717.861,11.947,63.541
-173.827,-718.14,11.895,63.608
-173.082,-718.405,11.842,63.675
-172.335,-718.653,11.79,63.742
-171.586,-718.885,11.743,63.809
-170.836,-719.103,11.702,63.876
-170.085,-719.308,11.667,63.943
-169.331,-719.497,11.634,64.01
-168.577,-719.672,11.606,64.077
-167.821,-719.834,11.58,64.144
-167.065,-719.985,11.554,64.211
-166.308,-720.121,11.522,64.278
-165.551,-720.243,11.488,64.345
-164.795,-720.353,11.451,64.412
-164.039,-720.448,11.412,64.479
-163.283,-720.523,11.381,64.546
-162.526,-720.579,11.376,64.613
-161.767,-720.616,11.407,64.68
-161.003,-720.635,11.474,64.747
-160.233,-720.634,11.565,64.814
-159.456,-720.614,11.679,64.881
-158.672,-720.577,11.811,64.948
-157.879,-720.522,11.956,65.015
-157.078,-720.447,12.107,65.082
-156.269,-720.354,12.259,65.149
-155.453,-720.243,12.402,65.216
-154.631,-720.115,12.525,65.283
-153.805,-719.97,12.625,65.35
-152.976,-719.81,12.697,65.417
-152.147,-719.63,12.742,65.484
-151.32,-719.434,12.771,65.551
-150.496,-719.222,12.792,65.618
-149.673,-718.995,12.818,65.685
-148.852,-718.756,12.856,65.752
-148.031,-718.502,12.915,65.819
-147.211,-718.231,12.993,65.886
-146.389,-717.944,13.094,65.953
-145.565,-717.641,13.213,66.02
-144.737,-717.323,13.341,66.087
-143.907,-716.992,13.459,66.154
-143.074,-716.646,13.543,66.221
-142.244,-716.289,13.572,66.288
-141.42,-715.921,13.534,66.355
-140.609,-715.54,13.431,66.422
-139.812,-715.148,13.281,66.489
-139.031,-714.75,13.105,66.556
-138.267,-714.347,12.925,66.623
-137.517,-713.939,12.763,66.69
-136.78,-713.527,12.637,66.757
-136.053,-713.108,12.563,66.824
-135.335,-712.678,12.541,66.891
-134.624,-712.235,12.563,66.958
-133.916,-711.783,12.621,67.025
-133.208,-711.319,12.699,67.092
-132.501,-710.846,12.78,67.159
-131.796,-710.362,12.841,67.226
-131.098,-709.864,12.866,67.293
-130.408,-709.356,12.847,67.36
-129.728,-708.841,12.783,67.427
-129.059,-708.321,12.682,67.494
-128.403,-707.797,12.557,67.561
-127.76,-707.271,12.424,67.628
-127.134,-706.738,12.297,67.695
-126.523,-706.2,12.195,67.762
-125.923,-705.656,12.125,67.829
-125.332,-705.106,12.093,67.896
-124.749,-704.549,12.096,67.963
-124.175,-703.979,12.122,68.03
-123.61,-703.398,12.162,68.097
-123.053,-702.806,12.203,68.164
-122.502,-702.204,12.232,68.231
-121.961,-701.594,12.237,68.298
-121.433,-700.973,12.21,68.365
-120.92,-700.345,12.156,68.432
-120.422,-699.71,12.079,68.499
-119.939,-699.071,11.988,68.566
-119.473,-698.427,11.892,68.633
-119.026,-697.778,11.802,68.7
-118.596,-697.122,11.728,68.767
-118.184,-696.46,11.675,68.834
-117.789,-695.791,11.646,68.901
-117.412,-695.112,11.639,68.968
-117.052,-694.423,11.665,69.035
-116.708,-693.721,11.725,69.102
-116.377,-693.008,11.814,69.169
-116.061,-692.28,11.923,69.236
-115.758,-691.539,12.051,69.303
-115.467,-690.783,12.193,69.37
-115.186,-690.012,12.346,69.437
-114.916,-689.228,12.5,69.504
-114.66,-688.428,12.643,69.571
-114.417,-687.615,12.769,69.638
-114.187,-686.791,12.872,69.705
-113.969,-685.958,12.949,69.772
-113.764,-685.118,13.001,69.839
-113.572,-684.272,13.036,69.906
-113.396,-683.421,13.058,69.973
-113.235,-682.565,13.084,70.04
-113.088,-681.704,13.122,70.107
-112.952,-680.838,13.18,70.174
-112.826,-679.966,13.26,70.241
-112.709,-679.085,13.362,70.308
-112.602,-678.196,13.48,70.375
-112.509,-677.296,13.608,70.442
-112.43,-676.386,13.747,70.509
-112.36,-675.467,13.888,70.576
-112.301,-674.537,14.022,70.643
-112.251,-673.598,14.145,70.71
-112.209,-672.652,14.252,70.777
-112.177,-671.699,14.34,70.844
-112.153,-670.741,14.411,70.911
-112.137,-669.778,14.47,70.978
-112.13,-668.812,14.522,71.045
-112.131,-667.842,14.575,71.112
-112.14,-666.868,14.636,71.179
-112.157,-665.89,14.711,71.246
-112.181,-664.906,14.802,71.313
-112.213,-663.915,14.91,71.38
-112.259,-662.917,15.026,71.447
-112.319,-661.912,15.155,71.514
-112.39,-660.898,15.292,71.581
-112.471,-659.875,15.432,71.648
-112.56,-658.844,15.569,71.715
-112.658,-657.806,15.699,71.782
-112.757,-656.759,15.819,71.849
-112.856,-655.704,15.926,71.916
-112.96,-654.644,16.019,71.983
-113.069,-653.579,16.099,72.05
-113.185,-652.509,16.171,72.117
-113.309,-651.435,16.242,72.184
-113.439,-650.358,16.316,72.251
-113.577,-649.275,16.399,72.318
-113.722,-648.188,16.495,72.385
-113.876,-647.095,16.603,72.452
-114.038,-645.995,16.721,72.519
-114.209,-644.888,16.847,72.586
-114.388,-643.773,16.981,72.653
-114.576,-642.651,17.12,72.72
-114.764,-641.518,17.266,72.787
-114.954,-640.377,17.413,72.854
-115.149,-639.226,17.558,72.921
-115.351,-638.067,17.694,72.988
-115.54,-636.897,17.814,73.055
-115.714,-635.718,17.926,73.122
-115.878,-634.529,18.028,73.189
-116.058,-633.337,18.119,73.256
-116.258,-632.142,18.21,73.323
-116.474,-630.944,18.305,73.39
-116.703,-629.741,18.405,73.457
-116.945,-628.533,18.51,73.524
-117.189,-627.319,18.626,73.591
-117.437,-626.097,18.742,73.658
-117.692,-624.87,18.836,73.725
-117.931,-623.635,18.878,73.792
-118.16,-622.399,18.855,73.859
-118.384,-621.167,18.755,73.926
-118.6,-619.943,18.589,73.993
-118.808,-618.732,18.379,74.06
-119.026,-617.538,18.146,74.127
-119.257,-616.362,17.915,74.194
-119.497,-615.202,17.708,74.261
-119.745,-614.055,17.546,74.328
-120,-612.918,17.431,74.395
-120.263,-611.789,17.358,74.462
-120.522,-610.662,17.323,74.529
-120.764,-609.532,17.318,74.596
-120.992,-608.398,17.342,74.663
-121.21,-607.26,17.388,74.73
-121.421,-606.116,17.452,74.797
-121.627,-604.966,17.532,74.864
-121.853,-603.815,17.61,74.931
-122.094,-602.662,17.688,74.998
-122.341,-601.506,17.729,75.065
-122.595,-600.352,17.714,75.132
-122.853,-599.204,17.636,75.199
-123.092,-598.059,17.502,75.266
-123.31,-596.921,17.327,75.333
-123.522,-595.795,17.132,75.4
-123.728,-594.682,16.934,75.467
-123.944,-593.582,16.758,75.534
-124.17,-592.494,16.619,75.601
-124.381,-591.41,16.528,75.668
-124.578,-590.328,16.479,75.735
-124.788,-589.25,16.465,75.802
-125.012,-588.173,16.483,75.869
-125.219,-587.092,16.522,75.936
-125.407,-586.003,16.584,76.003
-125.582,-584.907,16.653,76.07
-125.768,-583.809,16.708,76.137
-125.967,-582.711,16.734,76.204
-126.172,-581.615,16.713,76.271
-126.363,-580.521,16.638,76.338
-126.537,-579.432,16.517,76.405
-126.699,-578.35,16.363,76.472
-126.851,-577.278,16.193,76.539
-127.016,-576.219,16.025,76.606
-127.195,-575.173,15.876,76.673
-127.354,-574.132,15.761,76.74
-127.491,-573.093,15.689,76.807
-127.614,-572.055,15.66,76.874
-127.725,-571.016,15.667,76.941
-127.828,-569.974,15.702,77.008
-127.952,-568.932,15.749,77.075
-128.097,-567.888,15.806,77.142
-128.237,-566.841,15.851,77.209
-128.359,-565.79,15.859,77.276
-128.462,-564.739,15.826,77.343
-128.551,-563.691,15.748,77.41
-128.627,-562.649,15.633,77.477
-128.691,-561.616,15.493,77.544
-128.744,-560.591,15.343,77.611
-128.785,-559.576,15.198,77.678
-128.816,-558.569,15.074,77.745
-128.835,-557.569,14.982,77.812
-128.843,-556.572,14.93,77.879
-128.84,-555.577,14.919,77.946
-128.825,-554.581,14.939,78.013
-128.797,-553.583,14.979,78.08
-128.757,-552.583,15.023,78.147
-128.707,-551.581,15.056,78.214
-128.648,-550.578,15.065,78.281
-128.584,-549.577,15.04,78.348
-128.514,-548.58,14.976,78.415
-128.439,-547.589,14.879,78.482
-128.36,-546.606,14.758,78.549
-128.278,-545.632,14.626,78.616
-128.193,-544.667,14.497,78.683
-128.105,-543.709,14.385,78.75
-128.015,-542.758,14.3,78.817
-127.913,-541.813,14.247,78.884
-127.801,-540.87,14.229,78.951
-127.712,-539.925,14.231,79.018
-127.644,-538.977,14.257,79.085
-127.585,-538.025,14.291,79.152
-127.528,-537.072,14.316,79.219
-127.446,-536.121,14.313,79.286
-127.341,-535.173,14.287,79.353
-127.224,-534.23,14.233,79.42
-127.101,-533.293,14.152,79.487
-126.974,-532.362,14.052,79.554
-126.844,-531.44,13.942,79.621
-126.714,-530.525,13.834,79.688
-126.599,-529.614,13.736,79.755
-126.494,-528.708,13.66,79.822
-126.405,-527.803,13.607,79.889
-126.292,-526.904,13.576,79.956
-126.156,-526.009,13.573,80.023
-126.009,-525.115,13.587,80.09
-125.882,-524.217,13.601,80.157
-125.769,-523.316,13.614,80.224
-125.64,-522.417,13.608,80.291
-125.497,-521.523,13.583,80.358
-125.347,-520.632,13.534,80.425
-125.193,-519.746,13.464,80.492
-125.062,-518.862,13.375,80.559
-124.916,-517.987,13.279,80.626
-124.753,-517.121,13.186,80.693
-124.608,-516.258,13.104,80.76
-124.477,-515.397,13.039,80.827
-124.33,-514.542,12.993,80.894
-124.169,-513.691,12.97,80.961
-123.99,-512.845,12.959,81.028
-123.801,-512.001,12.961,81.095
-123.635,-511.153,12.959,81.162
-123.487,-510.301,12.958,81.229
-123.344,-509.45,12.946,81.296
-123.18,-508.604,12.913,81.363
-123.001,-507.763,12.865,81.43
-122.806,-506.931,12.799,81.497
-122.6,-506.106,12.726,81.564
-122.391,-505.287,12.651,81.631
-122.204,-504.468,12.575,81.698
-122.031,-503.651,12.509,81.765
-121.859,-502.837,12.456,81.832
-121.664,-502.032,12.41,81.899
-121.45,-501.233,12.383,81.966
-121.255,-500.432,12.367,82.033
-121.049,-499.633,12.357,82.1
-120.832,-498.839,12.35,82.167
-120.623,-498.042,12.339,82.234
-120.432,-497.243,12.316,82.301
-120.221,-496.451,12.276,82.368
-119.991,-495.668,12.23,82.435
-119.753,-494.89,12.176,82.502
-119.513,-494.117,12.117,82.569
-119.261,-493.352,12.054,82.636
-119.003,-492.594,11.995,82.703
-118.766,-491.833,11.939,82.77
-118.541,-491.071,11.895,82.837
-118.3,-490.317,11.858,82.904
-118.073,-489.561,11.829,82.971
-117.825,-488.814,11.8,83.038
-117.558,-488.074,11.781,83.105
-117.283,-487.338,11.765,83.172
-116.995,-486.609,11.742,83.239
-116.699,-485.885,11.716,83.306
-116.398,-485.166,11.684,83.373
-116.115,-484.442,11.644,83.44
-115.825,-483.724,11.596,83.507
-115.55,-483.004,11.544,83.574
-115.257,-482.295,11.486,83.641
-114.946,-481.598,11.435,83.708
-114.627,-480.907,11.391,83.775
-114.295,-480.225,11.351,83.842
-113.954,-479.55,11.319,83.909
-113.608,-478.881,11.293,83.976
-113.258,-478.215,11.27,84.043
-112.898,-477.556,11.244,84.11
-112.554,-476.891,11.218,84.177
-112.198,-476.235,11.185,84.244
-111.826,-475.59,11.152,84.311
-111.44,-474.957,11.113,84.378
-111.042,-474.332,11.074,84.445
-110.638,-473.716,11.034,84.512
-110.222,-473.111,10.99,84.579
-109.796,-472.517,10.95,84.646
-109.362,-471.931,10.911,84.713
-108.921,-471.354,10.875,84.78
-108.467,-470.79,10.838,84.847
-108.003,-470.237,10.805,84.914
-107.529,-469.696,10.774,84.981
-107.045,-469.166,10.744,85.048
-106.548,-468.651,10.712,85.115
-106.038,-468.151,10.68,85.182
-105.517,-467.666,10.653,85.249
-104.982,-467.198,10.648,85.316
-104.435,-466.742,10.678,85.383
-103.877,-466.293,10.747,85.45
-103.304,-465.853,10.843,85.517
-102.718,-465.419,10.966,85.584
-102.119,-464.989,11.107,85.651
-101.506,-464.559,11.255,85.718
-100.878,-464.137,11.393,85.785
-100.235,-463.721,11.52,85.852
-99.581,-463.31,11.627,85.919
-98.917,-462.903,11.709,85.986
-98.241,-462.508,11.761,86.053
-97.556,-462.123,11.797,86.12
-96.865,-461.747,11.822,86.187
-96.167,-461.379,11.845,86.254
-95.464,-461.017,11.878,86.321
-94.751,-460.669,11.922,86.388
-94.029,-460.33,11.99,86.455
-93.297,-459.998,12.079,86.522
-92.555,-459.673,12.188,86.589
-91.8,-459.358,12.305,86.656
-91.032,-459.053,12.431,86.723
-90.252,-458.756,12.559,86.79
-89.461,-458.465,12.68,86.857
-88.66,-458.182,12.79,86.924
-87.849,-457.906,12.885,86.991
-87.028,-457.644,12.96,87.058
-86.198,-457.395,13.022,87.125
-85.361,-457.157,13.075,87.192
-84.517,-456.93,13.126,87.259
-83.667,-456.714,13.179,87.326
-82.811,-456.507,13.242,87.393
-81.947,-456.31,13.317,87.46
-81.076,-456.122,13.406,87.527
-80.194,-455.951,13.504,87.594
-79.303,-455.794,13.614,87.661
-78.402,-455.65,13.724,87.728
-77.492,-455.518,13.814,87.795
-76.577,-455.399,13.862,87.862
-75.66,-455.294,13.854,87.929
-74.745,-455.203,13.784,87.996
-73.835,-455.125,13.66,88.063
-72.935,-455.063,13.501,88.13
-72.045,-455.014,13.325,88.197
-71.166,-454.985,13.152,88.264
-70.296,-454.973,13.004,88.331
-69.434,-454.977,12.898,88.398
-68.577,-454.994,12.843,88.465
-67.721,-455.024,12.836,88.532
-66.865,-455.066,12.869,88.599
-66.005,-455.121,12.93,88.666
-65.142,-455.193,12.998,88.733
-64.277,-455.283,13.062,88.8
-63.41,-455.387,13.101,88.867
-62.544,-455.506,13.103,88.934
-61.683,-455.638,13.062,89.001
-60.828,-455.784,12.98,89.068
-59.983,-455.942,12.866,89.135
-59.15,-456.117,12.733,89.202
-58.329,-456.307,12.599,89.269
-57.52,-456.511,12.479,89.336
-56.721,-456.728,12.385,89.403
-55.931,-456.957,12.325,89.47
-55.147,-457.199,12.301,89.537
-54.368,-457.459,12.307,89.604
-53.593,-457.735,12.335,89.671
-52.822,-458.026,12.374,89.738
-52.053,-458.333,12.408,89.805
-51.289,-458.654,12.426,89.872
-50.533,-458.992,12.416,89.939
-49.787,-459.346,12.379,90.006
-49.051,-459.714,12.314,90.073
-48.328,-460.094,12.228,90.14
-47.618,-460.485,12.131,90.207
-46.924,-460.891,12.031,90.274
-46.244,-461.309,11.941,90.341
-45.578,-461.739,11.868,90.408
-44.925,-462.183,11.817,90.475
-44.286,-462.642,11.789,90.542
-43.659,-463.117,11.779,90.609
-43.045,-463.608,11.784,90.676
-42.444,-464.115,11.794,90.743
-41.855,-464.639,11.803,90.81
-41.282,-465.178,11.803,90.877
-40.723,-465.733,11.796,90.944
-40.18,-466.302,11.782,91.011
-39.654,-466.885,11.768,91.078
-39.145,-467.482,11.762,91.145
-38.652,-468.093,11.773,91.212
-38.175,-468.719,11.807,91.279
-37.713,-469.36,11.869,91.346
-37.264,-470.017,11.957,91.413
-36.83,-470.692,12.066,91.48
-36.409,-471.385,12.192,91.547
-36,-472.095,12.329,91.614
-35.606,-472.824,12.47,91.681
-35.226,-473.57,12.605,91.748
-34.86,-474.333,12.729,91.815
-34.51,-475.111,12.835,91.882
-34.177,-475.903,12.921,91.949
-33.86,-476.706,12.985,92.016
-33.561,-477.52,13.034,92.083
-33.28,-478.343,13.071,92.15
-33.017,-479.175,13.107,92.217
-32.771,-480.015,13.149,92.284
-32.541,-480.862,13.205,92.351
-32.326,-481.719,13.279,92.418
-32.126,-482.585,13.371,92.485
-31.942,-483.462,13.48,92.552
-31.772,-484.35,13.602,92.619
-31.617,-485.249,13.734,92.686
-31.475,-486.159,13.867,92.753
-31.345,-487.08,13.997,92.82
-31.227,-488.01,14.116,92.887
-31.122,-488.95,14.222,92.954
-31.028,-489.897,14.313,93.021
-30.947,-490.85,14.389,93.088
-30.877,-491.809,14.453,93.155
-30.819,-492.773,14.51,93.222
-30.776,-493.741,14.566,93.289
-30.747,-494.714,14.628,93.356
-30.731,-495.692,14.703,93.423
-30.725,-496.675,14.793,93.49
-30.73,-497.666,14.899,93.557
-30.744,-498.664,15.018,93.624
-30.767,-499.671,15.148,93.691
-30.8,-500.686,15.285,93.758
-30.841,-501.71,15.423,93.825
-30.891,-502.743,15.556,93.892
-30.949,-503.783,15.681,93.959
-31.017,-504.831,15.793,94.026
-31.093,-505.885,15.892,94.093
-31.177,-506.945,15.978,94.16
-31.269,-508.009,16.055,94.227
-31.37,-509.077,16.128,94.294
-31.471,-510.151,16.203,94.361
-31.574,-511.229,16.285,94.428
-31.681,-512.313,16.378,94.495
-31.793,-513.404,16.483,94.562
-31.912,-514.501,16.598,94.629
-32.037,-515.606,16.723,94.696
-32.17,-516.719,16.855,94.763
-32.31,-517.84,16.993,94.83
-32.458,-518.969,17.135,94.897
-32.615,-520.107,17.276,94.964
-32.78,-521.253,17.412,95.031
-32.944,-522.407,17.541,95.098
-33.109,-523.57,17.662,95.165
-33.277,-524.74,17.773,95.232
-33.451,-525.916,17.875,95.299
-33.63,-527.098,17.969,95.366
-33.817,-528.285,18.061,95.433
-34.003,-529.479,18.155,95.5
-34.189,-530.679,18.256,95.567
-34.378,-531.886,18.365,95.634
-34.573,-533.1,18.482,95.701
-34.774,-534.32,18.605,95.768
-34.963,-535.552,18.728,95.835
-35.136,-536.794,18.859,95.902
-35.297,-538.047,18.993,95.969
-35.448,-539.31,19.129,96.036
-35.597,-540.583,19.271,96.103
-35.745,-541.865,19.416,96.17
-35.889,-543.158,19.561,96.237
-36.026,-544.46,19.687,96.304
-36.178,-545.767,19.761,96.371
-36.346,-547.074,19.76,96.438
-36.526,-548.374,19.668,96.505
-36.707,-549.664,19.496,96.572
-36.886,-550.94,19.266,96.639
-37.065,-552.198,19.002,96.706
-37.221,-553.442,18.731,96.773
-37.358,-554.672,18.48,96.84
-37.48,-555.888,18.272,96.907
-37.588,-557.095,18.113,96.974
-37.684,-558.294,17.998,97.041
-37.767,-559.488,17.923,97.108
-37.846,-560.679,17.884,97.175
-37.919,-561.87,17.878,97.242
-37.985,-563.062,17.898,97.309
-38.041,-564.256,17.94,97.376
-38.087,-565.455,18,97.443
-38.127,-566.658,18.078,97.51
-38.177,-567.867,18.168,97.577
-38.216,-569.082,18.266,97.644
-38.238,-570.304,18.363,97.711
-38.244,-571.532,18.432,97.778
-38.238,-572.761,18.453,97.845
-38.219,-573.989,18.405,97.912
-38.186,-575.21,18.29,97.979
-38.137,-576.419,18.12,98.046
-38.07,-577.615,17.913,98.113
-37.99,-578.795,17.692,98.18
-37.895,-579.961,17.478,98.247
-37.784,-581.111,17.294,98.314
-37.654,-582.25,17.153,98.381
-37.504,-583.379,17.056,98.448
-37.334,-584.501,16.997,98.515
-37.144,-585.617,16.972,98.582
-36.94,-586.73,16.98,98.649
-36.723,-587.843,17.012,98.716
-36.489,-588.955,17.066,98.783
-36.24,-590.069,17.137,98.85
-35.973,-591.183,17.222,98.917
-35.688,-592.3,17.32,98.984
-35.386,-593.419,17.427,99.051
-35.064,-594.541,17.543,99.118
-34.729,-595.667,17.67,99.185
-34.379,-596.797,17.801,99.252
-34.012,-597.932,17.938,99.319
-33.628,-599.071,18.078,99.386
-33.224,-600.213,18.222,99.453
-32.802,-601.358,18.367,99.52
-32.363,-602.508,18.518,99.587
-31.909,-603.662,18.67,99.654
-31.437,-604.82,18.824,99.721
-30.945,-605.982,18.977,99.788
-30.434,-607.146,19.132,99.855
-29.906,-608.314,19.289,99.922
-29.361,-609.485,19.447,99.989
-28.797,-610.659,19.604,100.056
-28.213,-611.836,19.76,100.123
-27.611,-613.015,19.919,100.19
-26.992,-614.197,20.077,100.257
-26.353,-615.38,20.234,100.324
-25.696,-616.565,20.393,100.391
-25.021,-617.753,20.551,100.458
-24.327,-618.94,20.707,100.525
-23.614,-620.13,20.865,100.592
-22.883,-621.321,21.021,100.659
-22.131,-622.51,21.175,100.726
-21.362,-623.701,21.331,100.793
-20.573,-624.892,21.484,100.86
-19.767,-626.083,21.639,100.927
-18.943,-627.275,21.793,100.994
-18.099,-628.464,21.944,101.061
-17.236,-629.653,22.097,101.128
-16.354,-630.841,22.247,101.195
-15.455,-632.027,22.398,101.262
-14.536,-633.212,22.547,101.329
-13.599,-634.395,22.696,101.396
-12.644,-635.576,22.843,101.463
-11.67,-636.754,22.991,101.53
-10.677,-637.93,23.137,101.597
-9.667,-639.102,23.282,101.664
-8.637,-640.271,23.426,101.731
-7.589,-641.437,23.57,101.798
-6.522,-642.598,23.704,101.865
-5.439,-643.754,23.81,101.932
-4.339,-644.901,23.858,101.999
-3.228,-646.036,23.829,102.066
-2.109,-647.154,23.718,102.133
-0.985,-648.252,23.538,102.2
0.141,-649.329,23.311,102.267
1.266,-650.382,23.062,102.334
2.391,-651.412,22.818,102.401
3.515,-652.421,22.604,102.468
4.641,-653.41,22.428,102.535
5.769,-654.382,22.287,102.602
6.9,-655.339,22.178,102.669
8.035,-656.281,22.099,102.736
9.175,-657.211,22.046,102.803
10.324,-658.126,22.017,102.87
11.48,-659.031,22.011,102.937
12.645,-659.924,22.022,103.004
13.819,-660.809,22.049,103.071
15.002,-661.685,22.09,103.138
16.195,-662.553,22.144,103.205
17.399,-663.413,22.208,103.272
18.613,-664.266,22.282,103.339
19.838,-665.112,22.363,103.406
21.075,-665.952,22.452,103.473
22.324,-666.784,22.546,103.54
23.585,-667.61,22.646,103.607
24.858,-668.429,22.749,103.674
26.144,-669.242,22.858,103.741
27.444,-670.047,22.968,103.808
28.756,-670.845,23.075,103.875
30.08,-671.634,23.158,103.942
31.414,-672.414,23.2,104.009
32.756,-673.181,23.184,104.076
34.101,-673.934,23.109,104.143
35.446,-674.67,22.982,104.21
36.79,-675.389,22.82,104.277
38.13,-676.089,22.645,104.344
39.467,-676.772,22.479,104.411
40.802,-677.438,22.34,104.478
42.135,-678.089,22.232,104.545
43.47,-678.725,22.155,104.612
44.808,-679.345,22.103,104.679
46.15,-679.952,22.076,104.746
47.496,-680.546,22.069,104.813
48.848,-681.129,22.081,104.88
50.207,-681.7,22.108,104.947
51.572,-682.26,22.15,105.014
